model,fpr,tpr,threshold,roc_auc
IsolationForest,0.003721622627465575,0.0,0.766971650544109,0.7457834015630815
IsolationForest,0.003721622627465575,0.02,0.7495035658947596,0.7457834015630815
IsolationForest,0.01637513956084853,0.02,0.6336986475309478,0.7457834015630815
IsolationForest,0.01637513956084853,0.04,0.6324882103418659,0.7457834015630815
IsolationForest,0.017491626349088202,0.04,0.6298176944604541,0.7457834015630815
IsolationForest,0.017491626349088202,0.06,0.6286336394510508,0.7457834015630815
IsolationForest,0.030517305545217716,0.06,0.5688635009599664,0.7457834015630815
IsolationForest,0.030517305545217716,0.08,0.568539626472605,0.7457834015630815
IsolationForest,0.03721622627465575,0.08,0.5400718729752347,0.7457834015630815
IsolationForest,0.03721622627465575,0.1,0.5373201310706139,0.7457834015630815
IsolationForest,0.04168217342761444,0.1,0.525131723843842,0.7457834015630815
IsolationForest,0.04168217342761444,0.12,0.5245201084460027,0.7457834015630815
IsolationForest,0.04540379605508001,0.12,0.5192239078462357,0.7457834015630815
IsolationForest,0.04540379605508001,0.14,0.5192135937384266,0.7457834015630815
IsolationForest,0.05284704131001117,0.14,0.5042072425904836,0.7457834015630815
IsolationForest,0.05284704131001117,0.16,0.503589796201815,0.7457834015630815
IsolationForest,0.06289542240416822,0.16,0.48248853810904474,0.7457834015630815
IsolationForest,0.06289542240416822,0.18,0.4795833186049792,0.7457834015630815
IsolationForest,0.06661704503163379,0.18,0.47531953973380375,0.7457834015630815
IsolationForest,0.06661704503163379,0.2,0.47455950149604104,0.7457834015630815
IsolationForest,0.07368812802381838,0.2,0.4562640800025072,0.7457834015630815
IsolationForest,0.07368812802381838,0.22,0.45624759416084815,0.7457834015630815
IsolationForest,0.09936732415333085,0.22,0.41793736515737984,0.7457834015630815
IsolationForest,0.09936732415333085,0.24,0.4176885308938877,0.7457834015630815
IsolationForest,0.10011164867882397,0.24,0.4164087148509932,0.7457834015630815
IsolationForest,0.10011164867882397,0.26,0.4153318999895034,0.7457834015630815
IsolationForest,0.10308894678079643,0.26,0.41156296477505194,0.7457834015630815
IsolationForest,0.10308894678079643,0.28,0.4115059758005875,0.7457834015630815
IsolationForest,0.10978786751023446,0.28,0.4053147186868615,0.7457834015630815
IsolationForest,0.10978786751023446,0.3,0.40524085478198024,0.7457834015630815
IsolationForest,0.1708224786006699,0.3,0.3434236076234125,0.7457834015630815
IsolationForest,0.1708224786006699,0.32,0.3433842389706151,0.7457834015630815
IsolationForest,0.17566058801637513,0.32,0.33815911986522534,0.7457834015630815
IsolationForest,0.17566058801637513,0.36,0.337614155367395,0.7457834015630815
IsolationForest,0.18533680684778564,0.36,0.3298473950284493,0.7457834015630815
IsolationForest,0.18533680684778564,0.38,0.32974339692204696,0.7457834015630815
IsolationForest,0.19129140305173056,0.38,0.3267483366469007,0.7457834015630815
IsolationForest,0.19129140305173056,0.4,0.32666476243396314,0.7457834015630815
IsolationForest,0.213621138816524,0.4,0.31002323140087035,0.7457834015630815
IsolationForest,0.213621138816524,0.42,0.30911680616746795,0.7457834015630815
IsolationForest,0.2251581689616673,0.42,0.3029003555280777,0.7457834015630815
IsolationForest,0.2251581689616673,0.44,0.302549970184013,0.7457834015630815
IsolationForest,0.23148492742835877,0.44,0.2995951842091868,0.7457834015630815
IsolationForest,0.23148492742835877,0.48,0.2994516952114664,0.7457834015630815
IsolationForest,0.23483438779307778,0.48,0.2986081688789946,0.7457834015630815
IsolationForest,0.23483438779307778,0.5,0.2984212490253316,0.7457834015630815
IsolationForest,0.24264979531075548,0.5,0.29314276354559454,0.7457834015630815
IsolationForest,0.24264979531075548,0.52,0.2930805894648206,0.7457834015630815
IsolationForest,0.2493487160401935,0.52,0.2897726722193765,0.7457834015630815
IsolationForest,0.2493487160401935,0.54,0.2895732138790646,0.7457834015630815
IsolationForest,0.24972087830294007,0.54,0.28956078213055925,0.7457834015630815
IsolationForest,0.24972087830294007,0.56,0.28933694783298697,0.7457834015630815
IsolationForest,0.25344250093040566,0.56,0.28767682187145494,0.7457834015630815
IsolationForest,0.25344250093040566,0.58,0.2875025075116969,0.7457834015630815
IsolationForest,0.2545589877186453,0.58,0.28684646249287016,0.7457834015630815
IsolationForest,0.2545589877186453,0.6,0.28663191839815305,0.7457834015630815
IsolationForest,0.26088574618533683,0.6,0.28342970593242156,0.7457834015630815
IsolationForest,0.26088574618533683,0.62,0.2832610962376176,0.7457834015630815
IsolationForest,0.27540007443245257,0.62,0.27695808825184454,0.7457834015630815
IsolationForest,0.27540007443245257,0.64,0.2768974761401577,0.7457834015630815
IsolationForest,0.28247115742463713,0.64,0.2736217440810095,0.7457834015630815
IsolationForest,0.28247115742463713,0.66,0.27350350640730386,0.7457834015630815
IsolationForest,0.2861927800521027,0.66,0.2711409688757422,0.7457834015630815
IsolationForest,0.2861927800521027,0.68,0.27112688823070075,0.7457834015630815
IsolationForest,0.32080387048753256,0.68,0.2521021931309902,0.7457834015630815
IsolationForest,0.32080387048753256,0.7,0.25202146967769584,0.7457834015630815
IsolationForest,0.35876442128768143,0.7,0.2333019568032613,0.7457834015630815
IsolationForest,0.35876442128768143,0.72,0.23326208641784393,0.7457834015630815
IsolationForest,0.3762560476367696,0.72,0.22261463064156342,0.7457834015630815
IsolationForest,0.3762560476367696,0.74,0.2225462913183699,0.7457834015630815
IsolationForest,0.3781168589505024,0.74,0.22210727835110614,0.7457834015630815
IsolationForest,0.3781168589505024,0.76,0.2219477637338282,0.7457834015630815
IsolationForest,0.40044659471529587,0.76,0.21280151454275664,0.7457834015630815
IsolationForest,0.40044659471529587,0.78,0.21266572596392336,0.7457834015630815
IsolationForest,0.41049497580945293,0.78,0.20931047009862783,0.7457834015630815
IsolationForest,0.41049497580945293,0.8,0.2092897999248139,0.7457834015630815
IsolationForest,0.4149609229624116,0.8,0.20792567380399207,0.7457834015630815
IsolationForest,0.4149609229624116,0.82,0.20787327652431623,0.7457834015630815
IsolationForest,0.43021957573502045,0.82,0.20190459296235588,0.7457834015630815
IsolationForest,0.43021957573502045,0.84,0.2017158958068665,0.7457834015630815
IsolationForest,0.43915147004093785,0.84,0.19922989146978656,0.7457834015630815
IsolationForest,0.43915147004093785,0.86,0.19920849263688198,0.7457834015630815
IsolationForest,0.47860066989207295,0.86,0.18636197960489143,0.7457834015630815
IsolationForest,0.47860066989207295,0.88,0.1862523316617744,0.7457834015630815
IsolationForest,0.49013770003721624,0.88,0.18080431893247367,0.7457834015630815
IsolationForest,0.49013770003721624,0.9,0.1805467716988945,0.7457834015630815
IsolationForest,0.5065128395980647,0.9,0.17486839044153343,0.7457834015630815
IsolationForest,0.5065128395980647,0.92,0.17468950214786028,0.7457834015630815
IsolationForest,0.5623371790100484,0.92,0.155268991271497,0.7457834015630815
IsolationForest,0.5623371790100484,0.94,0.15485424629082756,0.7457834015630815
IsolationForest,0.5846669147748418,0.94,0.14915649938337794,0.7457834015630815
IsolationForest,0.5846669147748418,0.96,0.14891020515055478,0.7457834015630815
IsolationForest,0.6378861183475996,0.96,0.1339586890525833,0.7457834015630815
IsolationForest,0.6378861183475996,0.98,0.13383538069718165,0.7457834015630815
IsolationForest,0.6706363974692966,0.98,0.12313960831517655,0.7457834015630815
IsolationForest,0.6706363974692966,1.0,0.12313821708876468,0.7457834015630815
IsolationForest,1.0,1.0,0.0,0.7457834015630815
OneClassSVM,0.0,0.0,inf,0.8825232601414216
OneClassSVM,0.0003721622627465575,0.0,0.9999999999273254,0.8825232601414216
OneClassSVM,0.000744324525493115,0.0,0.989586183840937,0.8825232601414216
OneClassSVM,0.000744324525493115,0.02,0.9465758344535341,0.8825232601414216
OneClassSVM,0.0026051358392259025,0.02,0.892388394413789,0.8825232601414216
OneClassSVM,0.0026051358392259025,0.04,0.8822696477522208,0.8825232601414216
OneClassSVM,0.005210271678451805,0.04,0.8592679769562227,0.8825232601414216
OneClassSVM,0.005210271678451805,0.08,0.8528593519617883,0.8825232601414216
OneClassSVM,0.005582433941198363,0.08,0.8492627615380494,0.8825232601414216
OneClassSVM,0.005582433941198363,0.1,0.8484225672973168,0.8825232601414216
OneClassSVM,0.006698920729438035,0.1,0.8092061996571487,0.8825232601414216
OneClassSVM,0.006698920729438035,0.14,0.7967812715719231,0.8825232601414216
OneClassSVM,0.00744324525493115,0.14,0.7955950530923572,0.8825232601414216
OneClassSVM,0.00744324525493115,0.16,0.7852224844794994,0.8825232601414216
OneClassSVM,0.009304056568663937,0.16,0.765880485626798,0.8825232601414216
OneClassSVM,0.009304056568663937,0.18,0.7654889872763172,0.8825232601414216
OneClassSVM,0.009676218831410495,0.18,0.7648064853102314,0.8825232601414216
OneClassSVM,0.009676218831410495,0.2,0.7600331239258122,0.8825232601414216
OneClassSVM,0.010048381094157052,0.2,0.7542879487670529,0.8825232601414216
OneClassSVM,0.010048381094157052,0.22,0.7440654366737274,0.8825232601414216
OneClassSVM,0.01042054335690361,0.22,0.7414122317515732,0.8825232601414216
OneClassSVM,0.01042054335690361,0.26,0.740288362098603,0.8825232601414216
OneClassSVM,0.01190919240788984,0.26,0.7307026054820003,0.8825232601414216
OneClassSVM,0.01190919240788984,0.3,0.7267341773117928,0.8825232601414216
OneClassSVM,0.01339784145887607,0.3,0.7194078444969955,0.8825232601414216
OneClassSVM,0.01339784145887607,0.32,0.714956189062336,0.8825232601414216
OneClassSVM,0.013770003721622627,0.32,0.7114729234182848,0.8825232601414216
OneClassSVM,0.013770003721622627,0.34,0.7109244306960019,0.8825232601414216
OneClassSVM,0.014142165984369185,0.34,0.7089487528662128,0.8825232601414216
OneClassSVM,0.014142165984369185,0.36,0.7086061085621965,0.8825232601414216
OneClassSVM,0.01786378861183476,0.36,0.6896753107218886,0.8825232601414216
OneClassSVM,0.01786378861183476,0.38,0.6871201052588515,0.8825232601414216
OneClassSVM,0.018235950874581318,0.38,0.686644316165985,0.8825232601414216
OneClassSVM,0.018235950874581318,0.4,0.6863117903059153,0.8825232601414216
OneClassSVM,0.01935243766282099,0.4,0.6832601978677602,0.8825232601414216
OneClassSVM,0.01935243766282099,0.42,0.6817935324716642,0.8825232601414216
OneClassSVM,0.02195757350204689,0.42,0.6752556693906032,0.8825232601414216
OneClassSVM,0.02195757350204689,0.44,0.6738494558190307,0.8825232601414216
OneClassSVM,0.02232973576479345,0.44,0.6734528200605366,0.8825232601414216
OneClassSVM,0.02232973576479345,0.46,0.672505386480688,0.8825232601414216
OneClassSVM,0.02679568291775214,0.46,0.653489129793987,0.8825232601414216
OneClassSVM,0.02679568291775214,0.5,0.651681300694166,0.8825232601414216
OneClassSVM,0.027540007443245255,0.5,0.6500334640522708,0.8825232601414216
OneClassSVM,0.027540007443245255,0.52,0.649216111721555,0.8825232601414216
OneClassSVM,0.03870487532564198,0.52,0.6271862662892765,0.8825232601414216
OneClassSVM,0.03870487532564198,0.54,0.6257471246367812,0.8825232601414216
OneClassSVM,0.041310011164867884,0.54,0.621172996541882,0.8825232601414216
OneClassSVM,0.041310011164867884,0.56,0.6208526050041473,0.8825232601414216
OneClassSVM,0.04540379605508001,0.56,0.6153587835713376,0.8825232601414216
OneClassSVM,0.04540379605508001,0.58,0.6135672155430851,0.8825232601414216
OneClassSVM,0.05210271678451805,0.58,0.6029378877027812,0.8825232601414216
OneClassSVM,0.05210271678451805,0.6,0.600798195850382,0.8825232601414216
OneClassSVM,0.05656866393747674,0.6,0.5969138229109465,0.8825232601414216
OneClassSVM,0.05656866393747674,0.62,0.5958188813308395,0.8825232601414216
OneClassSVM,0.05731298846296985,0.62,0.5926787769284417,0.8825232601414216
OneClassSVM,0.05731298846296985,0.64,0.5900184771856913,0.8825232601414216
OneClassSVM,0.0744324525493115,0.64,0.556787401553306,0.8825232601414216
OneClassSVM,0.0744324525493115,0.66,0.5557161775256687,0.8825232601414216
OneClassSVM,0.10197245999255676,0.66,0.5217280086747462,0.8825232601414216
OneClassSVM,0.10197245999255676,0.68,0.5211284454403037,0.8825232601414216
OneClassSVM,0.10457759583178265,0.68,0.5178421288310415,0.8825232601414216
OneClassSVM,0.10457759583178265,0.7,0.5175195073151566,0.8825232601414216
OneClassSVM,0.10643840714551545,0.7,0.5152991650025167,0.8825232601414216
OneClassSVM,0.10643840714551545,0.72,0.515131154621977,0.8825232601414216
OneClassSVM,0.11685895050241905,0.72,0.5073846719839638,0.8825232601414216
OneClassSVM,0.11685895050241905,0.74,0.506651675558696,0.8825232601414216
OneClassSVM,0.11983624860439152,0.74,0.5042288191017202,0.8825232601414216
OneClassSVM,0.11983624860439152,0.76,0.5037007324574172,0.8825232601414216
OneClassSVM,0.12988462969854855,0.76,0.49461807219601167,0.8825232601414216
OneClassSVM,0.12988462969854855,0.78,0.49448138832818683,0.8825232601414216
OneClassSVM,0.15593598809080758,0.78,0.47759244753865043,0.8825232601414216
OneClassSVM,0.15593598809080758,0.8,0.47751761459280684,0.8825232601414216
OneClassSVM,0.17193896538890957,0.8,0.467591934054011,0.8825232601414216
OneClassSVM,0.17193896538890957,0.82,0.4674476405764807,0.8825232601414216
OneClassSVM,0.19724599925567549,0.82,0.45345026786397474,0.8825232601414216
OneClassSVM,0.19724599925567549,0.84,0.4534459519890252,0.8825232601414216
OneClassSVM,0.27018980275400073,0.84,0.417515962623411,0.8825232601414216
OneClassSVM,0.27018980275400073,0.86,0.4172557796613087,0.8825232601414216
OneClassSVM,0.3516933382954968,0.86,0.3825003010466085,0.8825232601414216
OneClassSVM,0.3516933382954968,0.88,0.38249717354382445,0.8825232601414216
OneClassSVM,0.3580200967621883,0.88,0.38072095250095034,0.8825232601414216
OneClassSVM,0.3580200967621883,0.9,0.3807066608476209,0.8825232601414216
OneClassSVM,0.4551544473390398,0.9,0.34801345213415913,0.8825232601414216
OneClassSVM,0.4551544473390398,0.92,0.34789584426943204,0.8825232601414216
OneClassSVM,0.5321920357275772,0.92,0.3227742764539704,0.8825232601414216
OneClassSVM,0.5321920357275772,0.94,0.32256128872956397,0.8825232601414216
OneClassSVM,0.5463342017119464,0.94,0.317390976660283,0.8825232601414216
OneClassSVM,0.5463342017119464,0.96,0.3172318163456605,0.8825232601414216
OneClassSVM,0.6192780052102717,0.96,0.2929917963729322,0.8825232601414216
OneClassSVM,0.6192780052102717,0.98,0.2924642563337657,0.8825232601414216
OneClassSVM,0.8343877930777819,0.98,0.21289389205496662,0.8825232601414216
OneClassSVM,0.8343877930777819,1.0,0.21271407203045786,0.8825232601414216
OneClassSVM,1.0,1.0,0.0,0.8825232601414216
Autoencoder,0.0,0.0,inf,0.9372236695199107
Autoencoder,0.0003721622627465575,0.0,1.0,0.9372236695199107
Autoencoder,0.00148864905098623,0.0,0.7723109722137451,0.9372236695199107
Autoencoder,0.00148864905098623,0.02,0.7621158361434937,0.9372236695199107
Autoencoder,0.0018608113137327876,0.02,0.6827441453933716,0.9372236695199107
Autoencoder,0.0018608113137327876,0.06,0.6672605276107788,0.9372236695199107
Autoencoder,0.002232973576479345,0.06,0.6518850326538086,0.9372236695199107
Autoencoder,0.002232973576479345,0.1,0.6077432632446289,0.9372236695199107
Autoencoder,0.0026051358392259025,0.1,0.5949732661247253,0.9372236695199107
Autoencoder,0.0026051358392259025,0.12,0.5530473589897156,0.9372236695199107
Autoencoder,0.003721622627465575,0.12,0.49895179271698,0.9372236695199107
Autoencoder,0.003721622627465575,0.16,0.49242791533470154,0.9372236695199107
Autoencoder,0.004093784890212133,0.16,0.48929035663604736,0.9372236695199107
Autoencoder,0.004093784890212133,0.18,0.4800403118133545,0.9372236695199107
Autoencoder,0.00446594715295869,0.18,0.47862380743026733,0.9372236695199107
Autoencoder,0.00446594715295869,0.22,0.4612533450126648,0.9372236695199107
Autoencoder,0.004838109415705247,0.22,0.4603991210460663,0.9372236695199107
Autoencoder,0.004838109415705247,0.24,0.4505176246166229,0.9372236695199107
Autoencoder,0.00595459620394492,0.24,0.42574188113212585,0.9372236695199107
Autoencoder,0.00595459620394492,0.26,0.41449788212776184,0.9372236695199107
Autoencoder,0.006326758466691477,0.26,0.4060373306274414,0.9372236695199107
Autoencoder,0.006326758466691477,0.28,0.39203235507011414,0.9372236695199107
Autoencoder,0.006698920729438035,0.28,0.3834819197654724,0.9372236695199107
Autoencoder,0.006698920729438035,0.3,0.3819468021392822,0.9372236695199107
Autoencoder,0.0070710829921845925,0.3,0.37827885150909424,0.9372236695199107
Autoencoder,0.0070710829921845925,0.32,0.373118132352829,0.9372236695199107
Autoencoder,0.008559732043170823,0.32,0.3659786880016327,0.9372236695199107
Autoencoder,0.008559732043170823,0.34,0.36557918787002563,0.9372236695199107
Autoencoder,0.01190919240788984,0.34,0.3342818021774292,0.9372236695199107
Autoencoder,0.01190919240788984,0.36,0.3311205804347992,0.9372236695199107
Autoencoder,0.015630815035355416,0.36,0.2983904480934143,0.9372236695199107
Autoencoder,0.015630815035355416,0.38,0.29527753591537476,0.9372236695199107
Autoencoder,0.016747301823595087,0.38,0.293999582529068,0.9372236695199107
Autoencoder,0.016747301823595087,0.4,0.29161280393600464,0.9372236695199107
Autoencoder,0.021585411239300335,0.4,0.27166134119033813,0.9372236695199107
Autoencoder,0.021585411239300335,0.44,0.2702557146549225,0.9372236695199107
Autoencoder,0.025679196129512468,0.44,0.26204442977905273,0.9372236695199107
Autoencoder,0.025679196129512468,0.46,0.26174914836883545,0.9372236695199107
Autoencoder,0.026423520655005583,0.46,0.2608235776424408,0.9372236695199107
Autoencoder,0.026423520655005583,0.52,0.2580510973930359,0.9372236695199107
Autoencoder,0.0271678451804987,0.52,0.2564932405948639,0.9372236695199107
Autoencoder,0.0271678451804987,0.54,0.2563469409942627,0.9372236695199107
Autoencoder,0.0297729810197246,0.54,0.24825184047222137,0.9372236695199107
Autoencoder,0.0297729810197246,0.56,0.2480052262544632,0.9372236695199107
Autoencoder,0.033494603647190174,0.56,0.23531422019004822,0.9372236695199107
Autoencoder,0.033494603647190174,0.58,0.23527319729328156,0.9372236695199107
Autoencoder,0.040565686639374765,0.58,0.2231305092573166,0.9372236695199107
Autoencoder,0.040565686639374765,0.66,0.21926452219486237,0.9372236695199107
Autoencoder,0.042798660215854115,0.66,0.21421660482883453,0.9372236695199107
Autoencoder,0.042798660215854115,0.68,0.2124890834093094,0.9372236695199107
Autoencoder,0.044287309266840345,0.68,0.20932132005691528,0.9372236695199107
Autoencoder,0.044287309266840345,0.7,0.20912247896194458,0.9372236695199107
Autoencoder,0.054707852623743954,0.7,0.1975046992301941,0.9372236695199107
Autoencoder,0.054707852623743954,0.72,0.19680751860141754,0.9372236695199107
Autoencoder,0.057685150725716415,0.72,0.19370223581790924,0.9372236695199107
Autoencoder,0.057685150725716415,0.74,0.1933928281068802,0.9372236695199107
Autoencoder,0.0621510978786751,0.74,0.18676675856113434,0.9372236695199107
Autoencoder,0.0621510978786751,0.78,0.18498902022838593,0.9372236695199107
Autoencoder,0.06363974692966133,0.78,0.18382123112678528,0.9372236695199107
Autoencoder,0.06363974692966133,0.8,0.1828979104757309,0.9372236695199107
Autoencoder,0.06773353181987346,0.8,0.18023739755153656,0.9372236695199107
Autoencoder,0.06773353181987346,0.82,0.18003854155540466,0.9372236695199107
Autoencoder,0.07852623743952364,0.82,0.17491622269153595,0.9372236695199107
Autoencoder,0.07852623743952364,0.84,0.1747455894947052,0.9372236695199107
Autoencoder,0.12988462969854855,0.84,0.14101164042949677,0.9372236695199107
Autoencoder,0.12988462969854855,0.86,0.14088816940784454,0.9372236695199107
Autoencoder,0.13211760327502792,0.86,0.13901455700397491,0.9372236695199107
Autoencoder,0.13211760327502792,0.88,0.1388367861509323,0.9372236695199107
Autoencoder,0.16226274655749906,0.88,0.12434513121843338,0.9372236695199107
Autoencoder,0.16226274655749906,0.9,0.12430531531572342,0.9372236695199107
Autoencoder,0.20022329735764793,0.9,0.10864024609327316,0.9372236695199107
Autoencoder,0.20022329735764793,0.92,0.10860259085893631,0.9372236695199107
Autoencoder,0.21176032750279122,0.92,0.10544321686029434,0.9372236695199107
Autoencoder,0.21176032750279122,0.94,0.10498645156621933,0.9372236695199107
Autoencoder,0.29214737625604764,0.94,0.08320526033639908,0.9372236695199107
Autoencoder,0.29214737625604764,0.96,0.0831986665725708,0.9372236695199107
Autoencoder,0.39970227018980276,0.96,0.0650763288140297,0.9372236695199107
Autoencoder,0.39970227018980276,0.98,0.06498848646879196,0.9372236695199107
Autoencoder,0.5597320431708225,0.98,0.04659680277109146,0.9372236695199107
Autoencoder,0.5597320431708225,1.0,0.04659384861588478,0.9372236695199107
Autoencoder,1.0,1.0,0.0,0.9372236695199107
