model,fpr,tpr,threshold,roc_auc
ZScoreBaseline,0.4912541868254559,0.92,0.06227290810843881,0.8052698176404913
ZScoreBaseline,0.49348716040193524,0.92,0.061846713462992,0.8052698176404913
ZScoreBaseline,0.49348716040193524,0.94,0.06181151795039422,0.8052698176404913
ZScoreBaseline,0.5053963528098251,0.94,0.06023407431097323,0.8052698176404913
ZScoreBaseline,0.5061406773353182,0.94,0.060204894420365,0.8052698176404913
ZScoreBaseline,0.5072571641235579,0.94,0.06003857391441052,0.8052698176404913
ZScoreBaseline,0.508001488649051,0.94,0.060026272966286744,0.8052698176404913
ZScoreBaseline,0.5102344622255304,0.94,0.059727195779182674,0.8052698176404913
ZScoreBaseline,0.5109787867510235,0.94,0.05972218812087708,0.8052698176404913
ZScoreBaseline,0.514700409378489,0.94,0.059019314716236886,0.8052698176404913
ZScoreBaseline,0.5161890584294753,0.94,0.05894434081243939,0.8052698176404913
ZScoreBaseline,0.5210271678451805,0.94,0.05779528116828816,0.8052698176404913
ZScoreBaseline,0.5221436546334202,0.94,0.05774163289691944,0.8052698176404913
ZScoreBaseline,0.5236323036844064,0.94,0.0574223691262613,0.8052698176404913
ZScoreBaseline,0.5247487904726461,0.94,0.05740642240752688,0.8052698176404913
ZScoreBaseline,0.527353926311872,0.94,0.057156818069829016,0.8052698176404913
ZScoreBaseline,0.5280982508373651,0.94,0.05714112055602714,0.8052698176404913
ZScoreBaseline,0.5288425753628582,0.94,0.056987949125555194,0.8052698176404913
ZScoreBaseline,0.5299590621510979,0.94,0.056898763271965115,0.8052698176404913
ZScoreBaseline,0.5340528470413101,0.94,0.05648875597828794,0.8052698176404913
ZScoreBaseline,0.5347971715668032,0.94,0.05647639165933504,0.8052698176404913
ZScoreBaseline,0.5385187941942687,0.94,0.055911282976247374,0.8052698176404913
ZScoreBaseline,0.5414960922962412,0.94,0.05586193574489384,0.8052698176404913
ZScoreBaseline,0.5530331224413845,0.94,0.05405305663939734,0.8052698176404913
ZScoreBaseline,0.553405284704131,0.96,0.054044408728121836,0.8052698176404913
ZScoreBaseline,0.5537774469668776,0.96,0.05401062681347955,0.8052698176404913
ZScoreBaseline,0.5560104205433569,0.98,0.053900564123606935,0.8052698176404913
ZScoreBaseline,0.5589877186453294,0.98,0.053178790605416915,0.8052698176404913
ZScoreBaseline,0.5601042054335691,0.98,0.0531740359919202,0.8052698176404913
ZScoreBaseline,0.5615928544845553,0.98,0.05298203021292427,0.8052698176404913
ZScoreBaseline,0.5623371790100484,0.98,0.052717074421157695,0.8052698176404913
ZScoreBaseline,0.5716412355787123,0.98,0.05157817449998505,0.8052698176404913
ZScoreBaseline,0.5723855601042054,0.98,0.05157131442622175,0.8052698176404913
ZScoreBaseline,0.572757722366952,0.98,0.05150495747869901,0.8052698176404913
ZScoreBaseline,0.5735020468924451,0.98,0.05147888283357689,0.8052698176404913
ZScoreBaseline,0.5790844808336435,0.98,0.050729759490295775,0.8052698176404913
ZScoreBaseline,0.5798288053591366,0.98,0.05066705456304691,0.8052698176404913
ZScoreBaseline,0.5850390770375884,0.98,0.05027042653716299,0.8052698176404913
ZScoreBaseline,0.5857834015630815,0.98,0.05025963409657073,0.8052698176404913
ZScoreBaseline,0.586155563825828,0.98,0.050228141193948854,0.8052698176404913
ZScoreBaseline,0.5865277260885746,1.0,0.050062244198070635,0.8052698176404913
ZScoreBaseline,0.5991812430219575,1.0,0.04880444742734042,0.8052698176404913
ZScoreBaseline,0.6006698920729439,1.0,0.048734613706105726,0.8052698176404913
ZScoreBaseline,0.6017863788611835,1.0,0.04854567680161345,0.8052698176404913
ZScoreBaseline,0.6025307033866766,1.0,0.0485426405542179,0.8052698176404913
