model,fpr,tpr,threshold,roc_auc
ZScoreBaseline,0.572757722366952,0.57,0.05150495747869901,0.4522925195385188
ZScoreBaseline,0.5735020468924451,0.57,0.05147888283357689,0.4522925195385188
ZScoreBaseline,0.5764793449944176,0.57,0.051189149274523664,0.4522925195385188
ZScoreBaseline,0.5764793449944176,0.58,0.05116240252346203,0.4522925195385188
ZScoreBaseline,0.5790844808336435,0.58,0.050729759490295775,0.4522925195385188
ZScoreBaseline,0.5798288053591366,0.58,0.05066705456304691,0.4522925195385188
ZScoreBaseline,0.5813174544101228,0.58,0.05060689503041269,0.4522925195385188
ZScoreBaseline,0.5813174544101228,0.59,0.050585418151781525,0.4522925195385188
ZScoreBaseline,0.5850390770375884,0.59,0.05027042653716299,0.4522925195385188
ZScoreBaseline,0.5857834015630815,0.59,0.05025963409657073,0.4522925195385188
ZScoreBaseline,0.5909936732415333,0.59,0.04954263578106577,0.4522925195385188
ZScoreBaseline,0.5909936732415333,0.6,0.04948124183319446,0.4522925195385188
ZScoreBaseline,0.5991812430219575,0.6,0.04880444742734042,0.4522925195385188
ZScoreBaseline,0.6006698920729439,0.6,0.048734613706105726,0.4522925195385188
ZScoreBaseline,0.6006698920729439,0.61,0.04872305933251329,0.4522925195385188
ZScoreBaseline,0.6017863788611835,0.61,0.04854567680161345,0.4522925195385188
ZScoreBaseline,0.6025307033866766,0.61,0.0485426405542179,0.4522925195385188
ZScoreBaseline,0.6025307033866766,0.63,0.04850490843247673,0.4522925195385188
ZScoreBaseline,0.6043915147004094,0.63,0.048273544791389816,0.4522925195385188
ZScoreBaseline,0.6058801637513956,0.63,0.04822695457054398,0.4522925195385188
ZScoreBaseline,0.608113137327875,0.63,0.04791149732446477,0.4522925195385188
ZScoreBaseline,0.608113137327875,0.64,0.04787510035201624,0.4522925195385188
ZScoreBaseline,0.6107182731671008,0.64,0.04771546910077028,0.4522925195385188
ZScoreBaseline,0.6129512467435801,0.64,0.04770746027489842,0.4522925195385188
ZScoreBaseline,0.6140677335318199,0.64,0.04757144224718484,0.4522925195385188
ZScoreBaseline,0.614812058057313,0.64,0.04756673452879443,0.4522925195385188
ZScoreBaseline,0.6185336806847785,0.64,0.04736370210860359,0.4522925195385188
ZScoreBaseline,0.6185336806847785,0.65,0.04731967227693105,0.4522925195385188
ZScoreBaseline,0.621510978786751,0.65,0.04702257481529438,0.4522925195385188
ZScoreBaseline,0.621510978786751,0.66,0.04698721418801337,0.4522925195385188
ZScoreBaseline,0.6237439523632303,0.66,0.046659623612837084,0.4522925195385188
ZScoreBaseline,0.6237439523632303,0.69,0.046646173275439504,0.4522925195385188
ZScoreBaseline,0.6256047636769632,0.69,0.04636058299649807,0.4522925195385188
ZScoreBaseline,0.6263490882024563,0.69,0.04629054972631762,0.4522925195385188
ZScoreBaseline,0.6270934127279494,0.69,0.046211316242144536,0.4522925195385188
ZScoreBaseline,0.6270934127279494,0.7,0.04614851632591705,0.4522925195385188
ZScoreBaseline,0.6323036844064012,0.7,0.04565707012086157,0.4522925195385188
ZScoreBaseline,0.6323036844064012,0.71,0.04565466709278969,0.4522925195385188
ZScoreBaseline,0.6330480089318943,0.71,0.04560051091498878,0.4522925195385188
ZScoreBaseline,0.6330480089318943,0.72,0.04560010351827893,0.4522925195385188
ZScoreBaseline,0.6334201711946409,0.72,0.04554199326515705,0.4522925195385188
ZScoreBaseline,0.6334201711946409,0.73,0.04553964253754926,0.4522925195385188
ZScoreBaseline,0.6363974692966133,0.73,0.04521300869348885,0.4522925195385188
ZScoreBaseline,0.6363974692966133,0.74,0.045159820353250904,0.4522925195385188
ZScoreBaseline,0.6371417938221065,0.74,0.04507638037456539,0.4522925195385188
ZScoreBaseline,0.6371417938221065,0.75,0.04506043073379126,0.4522925195385188
ZScoreBaseline,0.6382582806103461,0.75,0.04487805797885903,0.4522925195385188
ZScoreBaseline,0.6382582806103461,0.76,0.04481443626088285,0.4522925195385188
ZScoreBaseline,0.6427242277633048,0.76,0.04448185915641897,0.4522925195385188
ZScoreBaseline,0.6427242277633048,0.77,0.044476804712644986,0.4522925195385188
ZScoreBaseline,0.6449572013397842,0.77,0.04417532501236275,0.4522925195385188
